Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Date,Time,Payment,cogs,Rating
884-80-6021,B,Calgary,Member,Female,Electronic accessories,73.47,10.0,36.735,2019-03-23,13:14:00,Ewallet,734.7,10.0
474-33-8305,D,Red Deer,Member,Male,Fashion accessories,67.39,7.0,23.5865,2019-03-23,13:23:00,Ewallet,471.73,7.0
333-73-7901,D,Red Deer,Non-member,Female,Health and beauty,54.92,8.0,21.968,2019-03-23,13:24:00,Ewallet,439.36,
386-27-7606,A,Calgary,Member,Female,Home and lifestyle,81.2,7.0,28.42,2019-03-23,15:59:00,Credit card,568.4,8.0
795-49-7276,A,Calgary,Non-member,,Fashion accessories,37.15,4.0,7.43,2019-03-23,18:59:00,Ewallet,148.6,8.0
407-63-8975,A,Calgary,Non-member,Male,Food and beverages,73.88,6.0,22.164,2019-03-23,19:16:00,Ewallet,443.28,4.0
608-96-3517,C,Edmonton,Member,Female,Fashion accessories,91.54,4.0,18.308,2019-03-23,19:20:00,Credit card,366.16,5.0
468-88-0009,B,Calgary,Member,Male,Home and lifestyle,65.94,4.0,13.188,2019-03-24,10:29:00,Cash,263.76,6.0
588-01-7461,D,Red Deer,Non-member,Female,Food and beverages,33.98,9.0,15.291,2019-03-24,10:43:00,Cash,305.82,4.0
641-62-7288,C,Edmonton,Non-member,Male,Home and lifestyle,99.92,6.0,29.976,2019-03-24,13:33:00,Ewallet,599.52,7.0
835-16-0096,D,Red Deer,Member,Male,Sports and travel,14.7,5.0,3.675,2019-03-24,13:48:00,Ewallet,73.5,8.0
851-98-3555,C,Edmonton,Non-member,Female,Health and beauty,82.88,5.0,20.72,2019-03-24,14:08:00,Credit card,414.4,7.0
334-64-2006,A,Calgary,Member,Female,Home and lifestyle,70.32,2.0,,2019-03-24,14:22:00,Ewallet,140.64,10.0
593-95-4461,D,Red Deer,Member,Male,Home and lifestyle,74.86,1.0,3.743,2019-03-24,14:49:00,Cash,74.86,7.0
118-62-1812,D,Red Deer,Member,,Home and lifestyle,78.38,4.0,15.676,2019-03-24,17:56:00,Cash,313.52,8.0
725-67-2480,C,Edmonton,Member,Female,Fashion accessories,58.75,6.0,17.625,2019-03-24,18:14:00,Credit card,352.5,2.0
560-30-5617,C,Edmonton,Non-member,Female,Sports and travel,24.77,5.0,6.1925,2019-03-24,18:27:00,Cash,123.85,8.0
538-22-0304,D,Red Deer,Non-member,Male,Electronic accessories,64.95,10.0,32.475,2019-03-24,18:27:00,Cash,649.5,5.0
362-58-8315,D,Red Deer,Non-member,Male,Fashion accessories,76.52,5.0,19.13,2019-03-25,10:23:00,Cash,382.6,10.0
340-66-0321,B,Calgary,Member,Male,Electronic accessories,36.36,4.0,7.272,2019-03-25,13:07:00,Cash,145.44,
156-95-3964,A,Calgary,Non-member,Female,Food and beverages,55.39,4.0,11.078,2019-03-25,15:19:00,Ewallet,221.56,8.0
366-43-6862,C,Edmonton,Non-member,Male,Electronic accessories,52.89,4.0,10.578,2019-03-25,16:32:00,Ewallet,211.56,7.0
282-35-2475,C,Edmonton,Non-member,Female,Sports and travel,93.31,2.0,9.331,2019-03-25,17:53:00,Cash,186.62,6.0
605-03-2706,A,Calgary,Non-member,Female,Health and beauty,15.8,3.0,2.37,2019-03-25,18:02:00,Cash,47.4,
699-14-3026,D,Red Deer,Non-member,Male,Electronic accessories,85.39,7.0,29.8865,2019-03-25,18:30:00,Ewallet,597.73,4.0
134-75-2619,A,Calgary,Member,,Electronic accessories,19.32,7.0,6.762,2019-03-25,18:51:00,Cash,135.24,7.0
110-05-6330,A,Calgary,Non-member,,Food and beverages,39.43,6.0,11.829,2019-03-25,20:18:00,Credit card,236.58,9.0
236-27-1144,D,Red Deer,Non-member,Female,Food and beverages,16.31,9.0,7.3395,2019-03-26,10:31:00,Ewallet,146.79,8.0
734-91-1155,C,Edmonton,Non-member,Female,Electronic accessories,45.71,3.0,6.8565,2019-03-26,10:34:00,Credit card,137.13,
449-27-2918,C,Edmonton,Member,Female,Sports and travel,39.12,1.0,1.956,2019-03-26,11:02:00,Credit card,39.12,2.0
587-73-4862,B,Calgary,Member,Female,Health and beauty,10.69,5.0,2.6725,2019-03-26,11:07:00,Ewallet,53.45,
797-88-0493,A,Calgary,Non-member,Female,Health and beauty,64.27,4.0,12.854,2019-03-26,13:54:00,Cash,257.08,8.0
859-97-6048,D,Red Deer,Member,Male,Electronic accessories,84.25,2.0,8.425,2019-03-26,14:13:00,Credit card,168.5,5.0
848-24-9445,D,Red Deer,Member,Male,Health and beauty,43.7,2.0,4.37,2019-03-26,18:03:00,Cash,87.4,5.0
760-53-9233,B,Calgary,Member,Male,Fashion accessories,41.28,3.0,6.192,2019-03-26,18:37:00,Credit card,123.84,8.0
163-56-7055,D,Red Deer,Member,Male,Fashion accessories,48.71,1.0,2.4355,2019-03-26,19:20:00,Cash,48.71,4.0
487-79-6868,C,Edmonton,Member,Female,Home and lifestyle,12.29,9.0,5.5305,2019-03-26,19:28:00,Credit card,110.61,3.0
807-34-3742,A,Calgary,Non-member,Male,Fashion accessories,52.38,1.0,2.619,2019-03-26,19:44:00,Cash,52.38,6.0
411-77-0180,A,Calgary,Member,,Electronic accessories,72.2,7.0,25.27,2019-03-26,20:14:00,Ewallet,505.4,4.0
595-94-9924,B,Calgary,Member,Female,Health and beauty,27.73,5.0,6.9325,2019-03-26,20:21:00,Credit card,138.65,4.0
702-83-5291,D,Red Deer,Member,Male,Fashion accessories,99.82,9.0,44.919,2019-03-27,10:43:00,Cash,898.38,9.0
106-35-6779,A,Calgary,Member,,Home and lifestyle,44.34,2.0,4.434,2019-03-27,11:26:00,Cash,88.68,6.0
238-49-0436,A,Calgary,Non-member,Male,Health and beauty,32.46,8.0,12.984,2019-03-27,13:48:00,Credit card,259.68,
278-86-2735,A,Calgary,Non-member,Female,Food and beverages,52.34,3.0,7.851,2019-03-27,14:03:00,Cash,157.02,
794-32-2436,C,Edmonton,Member,Male,Electronic accessories,55.67,2.0,5.567,2019-03-27,15:08:00,Ewallet,111.34,6.0
186-71-5196,A,Calgary,Member,Female,Food and beverages,79.54,2.0,7.954,2019-03-27,16:30:00,Ewallet,159.08,6.0
176-64-7711,C,Edmonton,Non-member,Male,Food and beverages,32.32,3.0,,2019-03-27,19:11:00,Credit card,96.96,4.0
423-57-2993,C,Edmonton,Non-member,Male,Sports and travel,93.39,6.0,28.017,2019-03-27,19:18:00,Ewallet,560.34,10.0
313-66-9943,C,Edmonton,Member,Female,Food and beverages,29.15,3.0,4.3725,2019-03-27,20:29:00,Credit card,87.45,7.0
633-44-8566,A,Calgary,Member,Male,Food and beverages,49.38,7.0,17.283,2019-03-27,20:35:00,Credit card,345.66,7.0
633-09-3463,D,Red Deer,Non-member,Female,Electronic accessories,47.65,3.0,7.1475,2019-03-28,12:58:00,Credit card,142.95,10.0
573-58-9734,C,Edmonton,Non-member,,Fashion accessories,30.37,3.0,4.5555,2019-03-28,13:41:00,Ewallet,91.11,5.0
266-76-6436,D,Red Deer,Member,Female,Food and beverages,38.6,3.0,5.79,2019-03-28,13:57:00,Ewallet,115.8,8.0
420-97-3340,A,Calgary,Non-member,,Food and beverages,71.68,3.0,10.752,2019-03-28,15:30:00,Credit card,215.04,9.0
470-32-9057,B,Calgary,Member,Male,Food and beverages,51.34,5.0,12.835,2019-03-28,15:31:00,Credit card,256.7,
857-16-3520,B,Calgary,Member,Female,Fashion accessories,71.46,7.0,25.011,2019-03-28,16:06:00,Ewallet,500.22,
212-62-1842,B,Calgary,Non-member,Male,Food and beverages,58.26,6.0,17.478,2019-03-28,16:44:00,Cash,349.56,10.0
531-80-1784,B,Calgary,Non-member,Male,Electronic accessories,26.02,7.0,9.107,2019-03-28,17:38:00,Cash,182.14,
544-32-5024,D,Red Deer,Member,,Food and beverages,49.79,4.0,9.958,2019-03-28,19:16:00,Credit card,199.16,6.0
333-23-2632,B,Calgary,Member,Male,Health and beauty,10.08,7.0,3.528,2019-03-28,20:14:00,Cash,70.56,4.0
766-85-7061,C,Edmonton,Non-member,Male,Health and beauty,87.87,10.0,43.935,2019-03-29,10:25:00,Ewallet,878.7,9.0
186-79-9562,C,Edmonton,Non-member,Male,Health and beauty,71.77,7.0,25.1195,2019-03-29,14:06:00,Cash,502.39,2.0
291-21-5991,C,Edmonton,Member,Male,Health and beauty,61.29,5.0,15.3225,2019-03-29,14:28:00,Cash,306.45,7.0
727-75-6477,D,Red Deer,Non-member,Male,Electronic accessories,28.84,4.0,5.768,2019-03-29,14:44:00,Cash,115.36,6.0
425-85-2085,C,Edmonton,Member,Male,Health and beauty,54.86,5.0,13.715,2019-03-29,16:48:00,Ewallet,274.3,10.0
218-59-9410,A,Calgary,Member,Female,Home and lifestyle,72.42,3.0,10.863,2019-03-29,16:54:00,Ewallet,217.26,8.0
267-62-7380,D,Red Deer,Member,Male,Electronic accessories,82.34,10.0,41.17,2019-03-29,19:12:00,Ewallet,823.4,4.0
829-34-3910,B,Calgary,Non-member,Female,Health and beauty,71.38,10.0,35.69,2019-03-29,19:21:00,Cash,713.8,6.0
302-15-2162,D,Red Deer,Member,Male,Health and beauty,46.53,6.0,13.959,2019-03-03,10:54:00,Credit card,279.18,4.0
234-03-4040,C,Edmonton,Member,Female,Food and beverages,73.05,10.0,36.525,2019-03-03,12:25:00,Credit card,730.5,9.0
777-82-7220,C,Edmonton,Member,Male,Home and lifestyle,30.12,8.0,12.048,2019-03-03,13:01:00,Cash,240.96,8.0
631-41-3108,A,Calgary,Non-member,Male,Home and lifestyle,46.33,7.0,16.2155,2019-03-03,13:23:00,Credit card,324.31,
211-05-0490,D,Red Deer,Member,Female,Electronic accessories,51.92,5.0,12.98,2019-03-03,13:42:00,Cash,259.6,8.0
861-77-0145,D,Red Deer,Member,Male,Electronic accessories,81.97,10.0,40.985,2019-03-03,14:30:00,Cash,819.7,9.0
568-88-3448,A,Calgary,Non-member,Male,Health and beauty,25.0,1.0,1.25,2019-03-03,15:09:00,Ewallet,25.0,
175-54-2529,B,Calgary,Member,Male,Food and beverages,22.17,8.0,8.868,2019-03-03,17:01:00,Credit card,177.36,10.0
468-99-7231,D,Red Deer,Non-member,Female,Home and lifestyle,44.01,8.0,17.604,2019-03-03,17:36:00,Cash,352.08,9.0
305-14-0245,C,Edmonton,Member,Female,Home and lifestyle,94.49,8.0,37.796,2019-03-03,19:00:00,Ewallet,755.92,8.0
733-33-4967,A,Calgary,Non-member,Male,Electronic accessories,20.85,8.0,8.34,2019-03-03,19:17:00,Cash,166.8,6.0
324-41-6833,D,Red Deer,Member,Female,Electronic accessories,30.2,8.0,12.08,2019-03-03,19:30:00,Ewallet,241.6,5.0
651-96-5970,B,Calgary,Non-member,Male,Fashion accessories,46.41,1.0,2.3205,2019-03-03,20:06:00,Credit card,46.41,4.0
610-46-4100,A,Calgary,Non-member,Male,Health and beauty,28.95,7.0,10.1325,2019-03-03,20:31:00,Credit card,202.65,6.0
361-85-2571,A,Calgary,Non-member,Female,Sports and travel,89.48,5.0,22.37,2019-03-30,10:18:00,Cash,447.4,7.0
291-55-6563,A,Calgary,Member,Female,Home and lifestyle,34.42,6.0,10.326,2019-03-30,12:45:00,Ewallet,206.52,8.0
115-38-7388,D,Red Deer,Member,,Fashion accessories,10.18,8.0,4.072,2019-03-30,12:51:00,Credit card,81.44,10.0
286-01-5402,A,Calgary,Non-member,Female,Sports and travel,40.23,7.0,14.0805,2019-03-30,13:22:00,Cash,281.61,10.0
743-04-1105,C,Edmonton,Member,Male,Health and beauty,97.22,9.0,43.749,2019-03-30,14:43:00,Ewallet,874.98,9.0
778-89-7974,D,Red Deer,Non-member,Male,Health and beauty,70.21,6.0,21.063,2019-03-30,14:58:00,Cash,421.26,7.0
642-61-4706,C,Edmonton,Member,Male,Food and beverages,93.4,2.0,9.34,2019-03-30,16:34:00,Cash,186.8,6.0
676-39-6028,A,Calgary,Member,Female,Electronic accessories,64.44,5.0,16.11,2019-03-30,17:04:00,Cash,322.2,10.0
731-59-7531,C,Edmonton,Member,Male,Health and beauty,72.57,8.0,29.028,2019-03-30,17:58:00,Cash,580.56,
131-15-8856,D,Red Deer,Member,Female,Food and beverages,72.52,8.0,29.008,2019-03-30,19:26:00,Credit card,580.16,4.0
364-34-2972,D,Red Deer,Member,Male,Electronic accessories,96.82,3.0,14.523,2019-03-30,20:37:00,Cash,290.46,7.0
276-75-6884,A,Calgary,Non-member,Female,Health and beauty,68.71,3.0,10.3065,2019-03-04,10:05:00,Cash,206.13,9.0
221-25-5073,A,Calgary,Non-member,Female,Food and beverages,74.66,4.0,14.932,2019-03-04,10:39:00,Cash,298.64,8.0
586-25-0848,B,Calgary,Non-member,Female,Sports and travel,12.34,7.0,4.319,2019-03-04,11:19:00,Credit card,86.38,7.0
759-29-9521,B,Calgary,Member,Female,Food and beverages,48.96,9.0,22.032,2019-03-04,11:27:00,Cash,440.64,8.0
227-50-3718,B,Calgary,Non-member,Male,Health and beauty,14.62,5.0,3.655,2019-03-04,12:23:00,Cash,73.1,4.0
689-05-1884,B,Calgary,Member,Male,Health and beauty,48.63,10.0,24.315,2019-03-04,12:44:00,Cash,486.3,9.0
667-92-0055,A,Calgary,Member,Male,Health and beauty,99.83,6.0,29.949,2019-03-04,15:02:00,Ewallet,598.98,8.0
558-60-5016,B,Calgary,Non-member,Female,Home and lifestyle,33.3,9.0,14.985,2019-03-04,15:27:00,Ewallet,299.7,
320-49-6392,D,Red Deer,Non-member,Female,Electronic accessories,30.24,1.0,1.512,2019-03-04,15:44:00,Cash,30.24,8.0
346-12-3257,C,Edmonton,Member,Male,Electronic accessories,19.24,9.0,8.658,2019-03-04,16:28:00,Cash,173.16,2.0
256-08-8343,A,Calgary,Non-member,Female,Home and lifestyle,56.53,4.0,11.306,2019-03-04,19:48:00,Ewallet,226.12,10.0
228-96-1411,D,Red Deer,Member,Female,Food and beverages,98.7,8.0,39.48,2019-03-04,20:39:00,Cash,789.6,
371-85-5789,C,Edmonton,Non-member,Male,Health and beauty,87.98,3.0,13.197,2019-03-05,10:40:00,Ewallet,263.94,
291-32-1427,C,Edmonton,Member,Male,Fashion accessories,21.94,5.0,5.485,2019-03-05,12:29:00,Ewallet,109.7,5.0
793-10-3222,C,Edmonton,Member,Female,Health and beauty,41.06,6.0,12.318,2019-03-05,13:30:00,Credit card,246.36,8.0
148-82-2527,D,Red Deer,Member,Female,Home and lifestyle,12.12,10.0,6.06,2019-03-05,13:44:00,Credit card,121.2,8.0
730-50-9884,A,Calgary,Non-member,,Sports and travel,83.06,7.0,29.071,2019-03-05,14:31:00,Ewallet,581.42,
829-49-1914,A,Calgary,Member,Female,Food and beverages,78.31,10.0,39.155,2019-03-05,16:24:00,Ewallet,783.1,7.0
655-07-2265,B,Calgary,Non-member,Male,Electronic accessories,78.31,3.0,11.7465,2019-03-05,16:38:00,Ewallet,234.93,5.0
755-12-3214,D,Red Deer,Member,Female,Fashion accessories,44.22,5.0,11.055,2019-03-05,17:07:00,Credit card,221.1,9.0
848-42-2560,B,Calgary,Non-member,Female,Food and beverages,81.91,2.0,8.191,2019-03-05,17:43:00,Cash,163.82,8.0
174-64-0215,C,Edmonton,Non-member,Male,Sports and travel,69.74,10.0,34.87,2019-03-05,17:49:00,Credit card,697.4,
102-77-2261,D,Red Deer,Member,Male,Health and beauty,65.31,7.0,22.8585,2019-03-05,18:02:00,Credit card,457.17,4.0
733-01-9107,C,Edmonton,Non-member,Male,Home and lifestyle,82.7,6.0,24.81,2019-03-05,18:14:00,Cash,496.2,7.0
510-95-6347,C,Edmonton,Member,Female,Food and beverages,48.52,3.0,7.278,2019-03-05,18:17:00,Ewallet,145.56,4.0
433-75-6987,C,Edmonton,Member,Female,Health and beauty,55.97,7.0,19.5895,2019-03-05,19:06:00,Ewallet,391.79,9.0
593-14-4239,C,Edmonton,Non-member,Female,Home and lifestyle,95.46,8.0,38.184,2019-03-05,19:40:00,Ewallet,763.68,5.0
895-66-0685,C,Edmonton,Member,Male,Food and beverages,18.08,3.0,,2019-03-05,19:46:00,Ewallet,54.24,2.0
608-04-3797,C,Edmonton,Member,Female,Health and beauty,25.32,8.0,10.128,2019-03-05,20:24:00,Ewallet,202.56,2.0
885-17-6250,B,Calgary,Non-member,,Health and beauty,79.74,1.0,3.987,2019-03-06,10:36:00,Ewallet,79.74,
883-69-1285,C,Edmonton,Member,Male,Fashion accessories,49.92,2.0,4.992,2019-03-06,11:55:00,Credit card,99.84,2.0
199-75-8169,A,Calgary,Member,Male,Sports and travel,15.81,10.0,7.905,2019-03-06,12:27:00,Credit card,158.1,9.0
254-31-0042,B,Calgary,Member,Male,Electronic accessories,21.5,9.0,9.675,2019-03-06,12:46:00,Credit card,193.5,
523-38-0215,D,Red Deer,Non-member,Male,Home and lifestyle,37.0,1.0,1.85,2019-03-06,13:29:00,Credit card,37.0,8.0
468-01-2051,C,Edmonton,Non-member,Male,Food and beverages,62.08,7.0,21.728,2019-03-06,13:46:00,Ewallet,434.56,5.0
262-47-2794,C,Edmonton,Member,Male,Home and lifestyle,71.86,8.0,28.744,2019-03-06,15:07:00,Credit card,574.88,6.0
149-15-7606,C,Edmonton,Member,Male,Sports and travel,37.32,9.0,16.794,2019-03-06,15:31:00,Ewallet,335.88,5.0
783-09-1637,C,Edmonton,Non-member,Female,Sports and travel,67.43,5.0,16.8575,2019-03-06,18:13:00,Ewallet,337.15,6.0
802-70-5316,A,Calgary,Member,Female,Sports and travel,92.13,6.0,27.639,2019-03-06,20:34:00,Cash,552.78,8.0
715-20-1673,C,Edmonton,Non-member,Male,Electronic accessories,28.38,5.0,7.095,2019-03-06,20:57:00,Cash,141.9,
399-69-4630,A,Calgary,Non-member,Male,Electronic accessories,22.21,6.0,6.663,2019-03-07,10:23:00,Credit card,133.26,
643-38-7867,A,Calgary,Non-member,Male,Home and lifestyle,97.94,1.0,4.897,2019-03-07,11:44:00,Ewallet,97.94,7.0
242-55-6721,C,Edmonton,Non-member,Male,Home and lifestyle,16.16,2.0,1.616,2019-03-07,11:49:00,Ewallet,32.32,6.0
423-64-4619,B,Calgary,Member,Female,Health and beauty,15.55,9.0,6.9975,2019-03-07,13:12:00,Cash,139.95,5.0
307-85-2293,C,Edmonton,Non-member,Male,Home and lifestyle,50.28,5.0,12.57,2019-03-07,13:58:00,Ewallet,251.4,
821-07-3596,D,Red Deer,Non-member,Female,Fashion accessories,16.45,4.0,3.29,2019-03-07,14:53:00,Ewallet,65.8,6.0
598-47-9715,D,Red Deer,Non-member,Male,Electronic accessories,84.07,4.0,16.814,2019-03-07,16:54:00,Ewallet,336.28,4.0
748-45-2862,B,Calgary,Member,Female,Home and lifestyle,28.31,4.0,5.662,2019-03-07,18:35:00,Cash,113.24,8.0
471-41-2823,D,Red Deer,Non-member,Male,Food and beverages,99.79,2.0,9.979,2019-03-07,20:37:00,Ewallet,199.58,8.0
226-31-3081,D,Red Deer,Non-member,Female,Electronic accessories,15.28,5.0,3.82,2019-03-08,10:29:00,Cash,76.4,10.0
325-77-6186,A,Calgary,Member,Female,Home and lifestyle,90.65,10.0,45.325,2019-03-08,10:53:00,Ewallet,906.5,10.0
563-91-7120,A,Calgary,Non-member,,Fashion accessories,61.77,5.0,15.4425,2019-03-08,13:21:00,Cash,308.85,7.0
364-33-8584,C,Edmonton,Member,Female,Food and beverages,17.63,5.0,4.4075,2019-03-08,15:27:00,Cash,88.15,2.0
345-08-4992,B,Calgary,Non-member,Male,Home and lifestyle,33.99,6.0,10.197,2019-03-08,15:37:00,Credit card,203.94,8.0
483-71-1164,D,Red Deer,Non-member,Female,Health and beauty,81.3,6.0,24.39,2019-03-08,16:43:00,Ewallet,487.8,5.0
574-57-9721,D,Red Deer,Non-member,Male,Food and beverages,43.27,2.0,4.327,2019-03-08,16:53:00,Ewallet,86.54,6.0
458-41-1477,D,Red Deer,Non-member,Female,Health and beauty,46.26,6.0,13.878,2019-03-08,17:11:00,Credit card,277.56,10.0
632-90-0281,D,Red Deer,Non-member,Female,Fashion accessories,37.55,10.0,18.775,2019-03-08,20:01:00,Credit card,375.5,
549-96-4200,D,Red Deer,Member,Male,Food and beverages,17.04,4.0,3.408,2019-03-08,20:15:00,Ewallet,68.16,7.0
594-34-4444,A,Calgary,Non-member,Male,Electronic accessories,97.16,1.0,4.858,2019-03-08,20:38:00,Ewallet,97.16,
360-39-5055,A,Calgary,Member,Male,Sports and travel,48.91,5.0,12.2275,2019-03-09,10:17:00,Cash,244.55,7.0
299-29-0180,C,Edmonton,Member,Female,Home and lifestyle,52.18,7.0,18.263,2019-03-09,10:54:00,Cash,365.26,9.0
277-35-5865,D,Red Deer,Member,Female,Food and beverages,98.97,9.0,44.5365,2019-03-09,11:23:00,Cash,890.73,9.0
816-57-2053,A,Calgary,Non-member,Male,Sports and travel,60.87,2.0,6.087,2019-03-09,12:37:00,Ewallet,121.74,9.0
308-47-4913,B,Calgary,Member,Female,Sports and travel,52.26,10.0,26.13,2019-03-09,12:45:00,Credit card,522.6,6.0
652-43-6591,A,Calgary,Non-member,Female,Food and beverages,97.29,8.0,38.916,2019-03-09,13:18:00,Credit card,778.32,6.0
127-47-6963,B,Calgary,Non-member,Male,Health and beauty,51.71,4.0,10.342,2019-03-09,13:53:00,Credit card,206.84,10.0
616-87-0016,C,Edmonton,Non-member,Male,Fashion accessories,95.54,7.0,33.439,2019-03-09,14:36:00,Credit card,668.78,10.0
268-27-6179,C,Edmonton,Member,Female,Fashion accessories,56.47,8.0,22.588,2019-03-09,14:57:00,Ewallet,451.76,7.0
489-64-4354,D,Red Deer,Non-member,Male,Food and beverages,16.28,1.0,0.814,2019-03-09,15:36:00,Cash,16.28,5.0
529-56-3974,C,Edmonton,Member,Male,Electronic accessories,25.51,4.0,5.102,2019-03-09,17:03:00,Cash,102.04,
219-22-9386,C,Edmonton,Member,Male,Sports and travel,99.96,9.0,44.982,2019-03-09,17:26:00,Credit card,899.64,9.0
132-32-9879,C,Edmonton,Member,Female,Electronic accessories,93.96,4.0,18.792,2019-03-09,18:00:00,Cash,375.84,10.0
841-35-6630,D,Red Deer,Non-member,Female,Electronic accessories,75.91,6.0,22.773,2019-03-09,18:21:00,Cash,455.46,
157-13-5295,A,Calgary,Member,Male,Health and beauty,51.94,10.0,25.97,2019-03-09,18:24:00,Ewallet,519.4,6.0
815-11-1168,A,Calgary,Member,Male,Food and beverages,99.78,5.0,24.945,2019-03-09,19:09:00,Cash,498.9,
787-15-1757,D,Red Deer,Member,,Health and beauty,44.07,4.0,8.814,2019-02-18,16:28:00,Ewallet,176.28,8.0
597-78-7908,A,Calgary,Non-member,Male,Food and beverages,90.22,3.0,13.533,2019-02-18,19:39:00,Cash,270.66,6.0
278-97-7759,A,Calgary,Member,Female,Electronic accessories,62.48,1.0,3.124,2019-02-18,20:29:00,Cash,62.48,10.0
127-47-6963,B,Calgary,Non-member,Male,Health and beauty,51.71,4.0,10.342,2019-03-09,13:53:00,Credit card,206.84,10.0
,C,Edmonton,,,,,,,2019-03-09,,Credit card,,
